ORIGIN,ORIGIN_CITY,AIRLINE,Year,flights,delayed,avg_delay,LATITUDE,LONGITUDE,connections,pct_delayed
LGA,New York,SkyWest Airlines Inc.,2020,386,66,-10.556149732620321,40.63975,-73.77893,"['BOS', 'ORD', 'CHS', 'BHM', 'BNA', 'SYR', 'OMA', 'CLE', 'IAH', 'GRR', 'MKE', 'CLT', 'SAV', 'MCI', 'CAE', 'PIT', 'GSP']",17.098445595854923
LGA,New York,Southwest Airlines Co.,2020,1868,186,-18.69887076537014,40.63975,-73.77893,"['MDW', 'MSY', 'ATL', 'DAL', 'BNA', 'TPA', 'DEN', 'HOU', 'MKE', 'MCI', 'BWI']",9.957173447537473
LGA,New York,Spirit Air Lines,2020,286,70,-8.872340425531915,40.63975,-73.77893,"['MCO', 'MYR', 'TPA', 'ORD', 'DTW']",24.475524475524477
LGA,New York,United Air Lines Inc.,2020,1002,114,-15.840646651270207,40.63975,-73.77893,"['ORD', 'DEN', 'MCO', 'IAH', 'TPA']",11.377245508982035
LGB,Long Beach,Delta Air Lines Inc.,2020,18,5,-0.23529411764705882,33.81772,-118.15161,['SLC'],27.77777777777778
LGB,Long Beach,Hawaiian Airlines Inc.,2020,8,0,-20.375,33.81772,-118.15161,['HNL'],0.0
LGB,Long Beach,JetBlue Airways,2020,256,60,-3.690082644628099,33.81772,-118.15161,"['JFK', 'RNO', 'SEA', 'SLC', 'BOS', 'OAK', 'PSP', 'SJC', 'AUS', 'SMF', 'SFO', 'LAS', 'BZN', 'PDX']",23.4375
LGB,Long Beach,Mesa Airlines Inc.,2020,54,13,1.2222222222222223,33.81772,-118.15161,['PHX'],24.074074074074073
LGB,Long Beach,SkyWest Airlines Inc.,2020,90,16,8.158536585365853,33.81772,-118.15161,"['SLC', 'LAS', 'PHX']",17.77777777777778
LGB,Long Beach,Southwest Airlines Co.,2020,484,42,-9.68859649122807,33.81772,-118.15161,"['OAK', 'SJC', 'LAS', 'SMF', 'DEN', 'PHX', 'AUS']",8.677685950413224
LIH,Lihue,Alaska Airlines Inc.,2020,78,19,-4.971830985915493,21.97598,-159.33896,"['SEA', 'SJC', 'SAN', 'OAK', 'PDX']",24.358974358974358
LIH,Lihue,American Airlines Inc.,2020,32,7,0.7407407407407407,21.97598,-159.33896,"['LAX', 'PHX']",21.875
LIH,Lihue,Delta Air Lines Inc.,2020,40,10,-9.25,21.97598,-159.33896,"['SEA', 'LAX']",25.0
LIH,Lihue,Hawaiian Airlines Inc.,2020,422,68,-4.3734335839598995,21.97598,-159.33896,"['HNL', 'OAK', 'OGG', 'LAX']",16.113744075829384
LIH,Lihue,Southwest Airlines Co.,2020,118,9,-10.571428571428571,21.97598,-159.33896,"['HNL', 'SJC', 'OAK']",7.627118644067797
LIH,Lihue,United Air Lines Inc.,2020,44,9,-9.609756097560975,21.97598,-159.33896,"['DEN', 'LAX', 'SFO']",20.454545454545457
LIT,Little Rock,Allegiant Air,2020,4,1,4.5,34.7294,-92.22425,"['VPS', 'LAX']",25.0
LIT,Little Rock,Delta Air Lines Inc.,2020,128,12,-7.530434782608696,34.7294,-92.22425,['ATL'],9.375
LIT,Little Rock,Endeavor Air Inc.,2020,27,8,17.384615384615383,34.7294,-92.22425,['ATL'],29.629629629629626
LIT,Little Rock,Envoy Air,2020,96,16,-5.958333333333333,34.7294,-92.22425,['ORD'],16.666666666666664
LIT,Little Rock,ExpressJet Airlines LLC d/b/a aha!,2020,110,22,-7.074074074074074,34.7294,-92.22425,['IAH'],20.0
LIT,Little Rock,Frontier Airlines Inc.,2020,12,2,-3.1666666666666665,34.7294,-92.22425,['DEN'],16.666666666666664
LIT,Little Rock,Mesa Airlines Inc.,2020,30,6,-13.2,34.7294,-92.22425,['IAH'],20.0
LIT,Little Rock,PSA Airlines Inc.,2020,110,28,-1.2450980392156863,34.7294,-92.22425,['CLT'],25.454545454545453
LIT,Little Rock,Republic Airline,2020,24,6,-5.166666666666667,34.7294,-92.22425,"['ORD', 'IAH']",25.0
LIT,Little Rock,SkyWest Airlines Inc.,2020,129,25,9.525,34.7294,-92.22425,"['DEN', 'IAH', 'ORD', 'DTW']",19.379844961240313
LIT,Little Rock,Southwest Airlines Co.,2020,141,26,-6.832,34.7294,-92.22425,"['DAL', 'HOU', 'ATL', 'PHX', 'LAS', 'DEN']",18.439716312056735
LNK,Lincoln,Endeavor Air Inc.,2020,11,2,-9.909090909090908,40.85097,-96.75925,"['MSP', 'ATL']",18.181818181818183
LNK,Lincoln,ExpressJet Airlines LLC d/b/a aha!,2020,40,6,-13.066666666666666,40.85097,-96.75925,['ORD'],15.0
LNK,Lincoln,Republic Airline,2020,8,0,-19.5,40.85097,-96.75925,['ORD'],0.0
LNK,Lincoln,SkyWest Airlines Inc.,2020,114,31,1.0679611650485437,40.85097,-96.75925,"['ORD', 'DEN', 'MSP']",27.192982456140353
LRD,Laredo,Allegiant Air,2020,12,1,-13.5,27.54374,-99.46154,['LAS'],8.333333333333332
LRD,Laredo,ExpressJet Airlines LLC d/b/a aha!,2020,104,14,-10.84,27.54374,-99.46154,['IAH'],13.461538461538462
LRD,Laredo,SkyWest Airlines Inc.,2020,24,4,-13.25,27.54374,-99.46154,['IAH'],16.666666666666664
LSE,La Crosse,Envoy Air,2020,146,22,-10.242857142857142,43.87938,-91.25654,['ORD'],15.068493150684931
LSE,La Crosse,SkyWest Airlines Inc.,2020,86,14,1.3372093023255813,43.87938,-91.25654,"['MSP', 'DTW']",16.27906976744186
LWS,Lewiston,SkyWest Airlines Inc.,2020,85,21,-1.619047619047619,46.3745,-117.01539,['SLC'],24.705882352941178
MCI,Kansas City,Alaska Airlines Inc.,2020,46,7,-16.977777777777778,39.29761,-94.71391,['SEA'],15.217391304347828
MCI,Kansas City,Allegiant Air,2020,4,0,-11.0,39.29761,-94.71391,['VPS'],0.0
MCI,Kansas City,American Airlines Inc.,2020,203,24,-12.994475138121548,39.29761,-94.71391,"['PHX', 'CLT', 'ORD', 'MIA', 'PHL']",11.822660098522167
MCI,Kansas City,Delta Air Lines Inc.,2020,279,62,-2.7109375,39.29761,-94.71391,"['SLC', 'ATL', 'MSP', 'DTW', 'LAX']",22.22222222222222
MCI,Kansas City,Endeavor Air Inc.,2020,86,12,-11.476744186046512,39.29761,-94.71391,"['LGA', 'MSP', 'DTW']",13.953488372093023
MCI,Kansas City,Envoy Air,2020,82,12,-4.694444444444445,39.29761,-94.71391,['ORD'],14.634146341463413
MCI,Kansas City,ExpressJet Airlines LLC d/b/a aha!,2020,52,6,-10.333333333333334,39.29761,-94.71391,"['ORD', 'IAH']",11.538461538461538
MCI,Kansas City,Frontier Airlines Inc.,2020,20,6,14.117647058823529,39.29761,-94.71391,"['DEN', 'MCO']",30.0
MCI,Kansas City,Mesa Airlines Inc.,2020,165,32,-7.528662420382165,39.29761,-94.71391,"['IAH', 'PHX']",19.393939393939394
MCI,Kansas City,Republic Airline,2020,337,61,-9.040625,39.29761,-94.71391,"['BOS', 'PHL', 'EWR', 'ORD', 'LGA', 'DEN', 'IAH', 'MIA', 'DTW', 'ATL', 'CLT']",18.100890207715135
MCI,Kansas City,SkyWest Airlines Inc.,2020,406,106,-2.2036553524804177,39.29761,-94.71391,"['MSP', 'IAH', 'DTW', 'ORD', 'SEA', 'SLC', 'DEN', 'PDX', 'SFO', 'PHX', 'LAX', 'LGA']",26.108374384236456
MCI,Kansas City,Southwest Airlines Co.,2020,1655,259,-7.959441489361702,39.29761,-94.71391,"['PHX', 'MCO', 'DAL', 'DEN', 'HOU', 'BNA', 'MDW', 'TPA', 'OAK', 'SAN', 'BWI', 'LAS', 'AUS', 'ABQ', 'MKE', 'LAX', 'ATL', 'MSP', 'SAT', 'IND', 'MSY', 'LGA', 'PDX', 'PNS']",15.64954682779456
MCI,Kansas City,Spirit Air Lines,2020,87,20,-2.392857142857143,39.29761,-94.71391,"['LAS', 'MCO', 'LAX', 'DTW']",22.988505747126435
MCI,Kansas City,United Air Lines Inc.,2020,106,15,-6.326315789473684,39.29761,-94.71391,"['DEN', 'ORD', 'IAH', 'MIA']",14.150943396226415
MCO,Orlando,Alaska Airlines Inc.,2020,140,35,-9.058823529411764,28.42889,-81.31603,"['SEA', 'PDX', 'SFO', 'SAN']",25.0
MCO,Orlando,American Airlines Inc.,2020,923,164,-5.11150234741784,28.42889,-81.31603,"['LAX', 'CLT', 'ORD', 'PHL', 'MIA', 'PHX', 'LGA']",17.768147345612135
MCO,Orlando,Delta Air Lines Inc.,2020,1232,241,-5.464655172413793,28.42889,-81.31603,"['DTW', 'JFK', 'LAX', 'MSP', 'BOS', 'ATL', 'SLC', 'LGA', 'SEA', 'IND']",19.56168831168831
MCO,Orlando,Endeavor Air Inc.,2020,1,0,-4.0,28.42889,-81.31603,['BNA'],0.0
MCO,Orlando,Frontier Airlines Inc.,2020,987,209,-5.188638799571275,28.42889,-81.31603,"['BUF', 'BOS', 'SJU', 'ATL', 'TTN', 'DEN', 'ORF', 'SYR', 'BNA', 'CLE', 'CLT', 'PWM', 'PHL', 'ORD', 'EWR', 'LAX', 'CMH', 'MKE', 'DTW', 'OMA', 'BWI', 'OKC', 'PVD', 'MEM', 'ISP', 'LAS', 'GRR', 'IND', 'SAN', 'LGA', 'COS', 'ONT', 'MCI', 'ALB', 'IAH', 'MDT', 'GSP', 'HSV', 'MSP', 'PIT', 'AUS', 'BTV', 'SDF', 'MSY', 'SAT', 'TYS', 'BFM', 'DSM', 'GRB', 'MSN']",21.17527862208713
MCO,Orlando,JetBlue Airways,2020,1066,301,0.23114593535749264,28.42889,-81.31603,"['EWR', 'SJU', 'BOS', 'BQN', 'HPN', 'PHL', 'SYR', 'JFK', 'LGA', 'LAX', 'ORH', 'RIC', 'ALB', 'PVD', 'SLC', 'BUF', 'AUS', 'ATL', 'SFO', 'PSE']",28.23639774859287
MCO,Orlando,Republic Airline,2020,7,1,-13.285714285714286,28.42889,-81.31603,"['EYW', 'CLE', 'CMH']",14.285714285714285
MCO,Orlando,Southwest Airlines Co.,2020,3473,509,-8.131620181761203,28.42889,-81.31603,"['MDW', 'BWI', 'MSY', 'BOS', 'BNA', 'DAL', 'AUS', 'SJU', 'IND', 'CMH', 'ATL', 'MCI', 'PVD', 'SAT', 'BUF', 'PIT', 'SDF', 'DEN', 'PHL', 'BHM', 'HOU', 'ALB', 'MEM', 'MHT', 'MKE', 'PHX', 'ISP', 'ROC', 'LAS', 'ORF', 'RIC', 'GRR', 'SAN', 'CLE', 'DTW', 'OAK', 'SMF', 'OMA', 'MSP']",14.655917074575294
MCO,Orlando,Spirit Air Lines,2020,1236,373,1.7934426229508196,28.42889,-81.31603,"['PIT', 'RIC', 'LBE', 'CMH', 'IAH', 'BOS', 'MCI', 'LAS', 'AVL', 'CAK', 'SJU', 'LGA', 'BWI', 'BQN', 'ACY', 'BNA', 'DTW', 'PHL', 'MSP', 'CLT', 'EWR', 'CLE', 'AUS', 'IND', 'MSY', 'ATL', 'ORD', 'DEN', 'STT', 'MYR']",30.17799352750809
MCO,Orlando,United Air Lines Inc.,2020,910,185,-4.765882352941176,28.42889,-81.31603,"['CLE', 'DEN', 'IAH', 'EWR', 'ORD', 'LGA', 'SFO', 'LAX', 'BOS']",20.32967032967033
MDT,Harrisburg,Allegiant Air,2020,10,2,3.75,40.1935,-76.7634,"['BNA', 'MYR']",20.0
MDT,Harrisburg,American Airlines Inc.,2020,35,5,-12.969696969696969,40.1935,-76.7634,['CLT'],14.285714285714285
MDT,Harrisburg,Delta Air Lines Inc.,2020,19,3,-10.157894736842104,40.1935,-76.7634,['ATL'],15.789473684210526
MDT,Harrisburg,Endeavor Air Inc.,2020,93,7,-6.655555555555556,40.1935,-76.7634,"['DTW', 'ATL']",7.526881720430108
MDT,Harrisburg,Envoy Air,2020,104,16,-13.808510638297872,40.1935,-76.7634,['ORD'],15.384615384615385
MDT,Harrisburg,Frontier Airlines Inc.,2020,3,2,7.0,40.1935,-76.7634,['MCO'],66.66666666666666
MDT,Harrisburg,PSA Airlines Inc.,2020,40,4,-8.676470588235293,40.1935,-76.7634,"['CLT', 'PHL']",10.0
MDT,Harrisburg,SkyWest Airlines Inc.,2020,67,15,-5.317460317460317,40.1935,-76.7634,"['ORD', 'DTW']",22.388059701492537
MDT,Harrisburg,United Air Lines Inc.,2020,10,2,-11.0,40.1935,-76.7634,['ORD'],20.0
MDW,Chicago,Allegiant Air,2020,36,10,8.533333333333333,41.78598,-87.75242,"['VPS', 'TYS', 'SAV', 'AVL']",27.77777777777778
MDW,Chicago,Delta Air Lines Inc.,2020,158,18,-8.23611111111111,41.78598,-87.75242,['ATL'],11.39240506329114
MDW,Chicago,Endeavor Air Inc.,2020,68,10,-10.419354838709678,41.78598,-87.75242,"['ATL', 'DTW', 'MSP']",14.705882352941178
MDW,Chicago,Republic Airline,2020,18,2,-1.8888888888888888,41.78598,-87.75242,['ATL'],11.11111111111111
MDW,Chicago,SkyWest Airlines Inc.,2020,118,30,6.948275862068965,41.78598,-87.75242,"['MSP', 'DTW']",25.423728813559322
MDW,Chicago,Southwest Airlines Co.,2020,11830,1974,-8.758537040492628,41.78598,-87.75242,"['PHL', 'AUS', 'CMH', 'DAL', 'OMA', 'SDF', 'LAS', 'ALB', 'CHS', 'SAN', 'TPA', 'MSP', 'DEN', 'BWI', 'MHT', 'IND', 'PDX', 'HOU', 'PHX', 'MEM', 'BNA', 'SJC', 'MCO', 'DTW', 'ORF', 'LGA', 'GRR', 'SJU', 'CLT', 'BOS', 'LAX', 'ATL', 'CLE', 'SMF', 'BHM', 'SAT', 'MSY', 'MCI', 'SFO', 'PIT', 'SEA', 'BUF', 'OAK', 'ONT', 'TUS', 'BUR', 'ABQ', 'PVD', 'SLC', 'OKC', 'JAX', 'MIA', 'PNS']",16.68639053254438
MEI,Meridian,SkyWest Airlines Inc.,2020,94,24,6.044444444444444,32.33313,-88.75121,"['IAH', 'ORD']",25.53191489361702
MEM,Memphis,Allegiant Air,2020,39,18,33.294117647058826,35.04242,-89.97667,"['LAX', 'LAS', 'AUS', 'PIT', 'DSM', 'VPS']",46.15384615384615
MEM,Memphis,American Airlines Inc.,2020,89,21,-0.8426966292134831,35.04242,-89.97667,"['CLT', 'PHX']",23.595505617977526
MEM,Memphis,Delta Air Lines Inc.,2020,231,41,-3.684684684684685,35.04242,-89.97667,"['ATL', 'SLC', 'MSP', 'DTW', 'LAX']",17.74891774891775
MEM,Memphis,Endeavor Air Inc.,2020,68,12,-7.897058823529412,35.04242,-89.97667,"['DTW', 'MSP', 'LGA']",17.647058823529413
MEM,Memphis,Envoy Air,2020,76,23,1.893939393939394,35.04242,-89.97667,"['LGA', 'MIA', 'ORD']",30.263157894736842
MEM,Memphis,ExpressJet Airlines LLC d/b/a aha!,2020,110,33,-8.257425742574258,35.04242,-89.97667,"['EWR', 'IAH', 'ORD']",30.0
MEM,Memphis,Frontier Airlines Inc.,2020,20,6,6.45,35.04242,-89.97667,"['DEN', 'MCO']",30.0
MEM,Memphis,Mesa Airlines Inc.,2020,111,18,-10.666666666666666,35.04242,-89.97667,"['IAH', 'PHX']",16.216216216216218
MEM,Memphis,PSA Airlines Inc.,2020,61,18,7.25,35.04242,-89.97667,"['CLT', 'PHL']",29.508196721311474
MEM,Memphis,Republic Airline,2020,208,31,-4.6716417910447765,35.04242,-89.97667,"['CLT', 'MIA', 'LGA', 'DEN', 'PHL', 'ORD', 'EWR', 'DTW', 'IND']",14.903846153846153
MEM,Memphis,SkyWest Airlines Inc.,2020,180,48,-4.709302325581396,35.04242,-89.97667,"['DTW', 'MSP', 'ORD', 'DEN', 'SLC', 'IAH']",26.666666666666668
MEM,Memphis,Southwest Airlines Co.,2020,397,71,-7.508474576271187,35.04242,-89.97667,"['PHX', 'ATL', 'HOU', 'MCO', 'BWI', 'MDW', 'DEN', 'DAL', 'TPA']",17.884130982367758
MFR,Medford,Allegiant Air,2020,28,5,-7.04,42.37423,-122.8735,"['LAS', 'AZA', 'SAN', 'LAX']",17.857142857142858
MFR,Medford,SkyWest Airlines Inc.,2020,385,56,-3.105121293800539,42.37423,-122.8735,"['SEA', 'SFO', 'SLC', 'LAX', 'DEN', 'PHX']",14.545454545454545
MFR,Medford,United Air Lines Inc.,2020,18,4,-4.866666666666666,42.37423,-122.8735,"['DEN', 'SFO']",22.22222222222222
MGM,Montgomery,Endeavor Air Inc.,2020,98,11,-12.103092783505154,32.30064,-86.39398,['ATL'],11.224489795918368
MGM,Montgomery,PSA Airlines Inc.,2020,21,4,2.526315789473684,32.30064,-86.39398,['CLT'],19.047619047619047
MGM,Montgomery,SkyWest Airlines Inc.,2020,45,11,-10.113636363636363,32.30064,-86.39398,['ATL'],24.444444444444443
MHT,Manchester,Delta Air Lines Inc.,2020,3,0,-30.5,42.93452,-71.43706,['ATL'],0.0
MHT,Manchester,Endeavor Air Inc.,2020,39,3,-19.72222222222222,42.93452,-71.43706,"['LGA', 'DTW']",7.6923076923076925
MHT,Manchester,PSA Airlines Inc.,2020,126,24,-7.245762711864407,42.93452,-71.43706,"['CLT', 'PHL']",19.047619047619047
MHT,Manchester,Republic Airline,2020,7,2,6.0,42.93452,-71.43706,['CLT'],28.57142857142857
MHT,Manchester,SkyWest Airlines Inc.,2020,109,20,-6.40566037735849,42.93452,-71.43706,"['ORD', 'DTW']",18.34862385321101
MHT,Manchester,Southwest Airlines Co.,2020,314,33,-12.633217993079585,42.93452,-71.43706,"['BWI', 'MCO', 'MDW', 'TPA']",10.509554140127388
MIA,Miami,American Airlines Inc.,2020,3359,769,-2.7909783989834818,25.79325,-80.29056,"['MSY', 'ORD', 'PHX', 'MCI', 'IAH', 'CLT', 'LAS', 'LGA', 'DTW', 'SJU', 'BOS', 'BWI', 'LAX', 'SFO', 'MCO', 'TPA', 'DEN', 'BNA', 'STX', 'JFK', 'PHL', 'EWR', 'ATL', 'STT', 'AUS', 'SAN', 'SAT', 'SEA', 'RIC', 'MSP', 'EGE', 'IND', 'JAX', 'CLE', 'ORF', 'SJC']",22.893718368562073
MIA,Miami,Delta Air Lines Inc.,2020,681,140,-4.769352290679305,25.79325,-80.29056,"['LGA', 'ATL', 'DTW', 'JFK', 'MSP', 'BOS', 'SLC']",20.558002936857562
MIA,Miami,Envoy Air,2020,482,135,0.17832957110609482,25.79325,-80.29056,"['PNS', 'SAV', 'ORF', 'GSP', 'CMH', 'CLE', 'GNV', 'TLH', 'IND', 'JAX', 'BHM', 'PIT', 'MEM', 'EYW', 'TYS', 'CHS', 'CAE', 'RIC', 'DAY', 'LEX']",28.008298755186722
MIA,Miami,Frontier Airlines Inc.,2020,220,44,-3.1330049261083746,25.79325,-80.29056,"['BOS', 'ORD', 'DEN', 'SJU', 'LAS', 'PHL', 'ATL', 'BWI', 'LGA', 'DTW', 'EWR', 'CLE']",20.0
MIA,Miami,Mesa Airlines Inc.,2020,34,10,-3.6875,25.79325,-80.29056,['IAH'],29.411764705882355
MIA,Miami,Republic Airline,2020,1037,192,-6.7543323139653415,25.79325,-80.29056,"['MEM', 'EYW', 'CLE', 'PIT', 'JAX', 'SDF', 'IAH', 'CHS', 'OMA', 'TYS', 'IND', 'MCI', 'XNA', 'EWR', 'RIC', 'ATL', 'BNA', 'LGA', 'AUS', 'ORF', 'BHM', 'MSP', 'MSY', 'PNS', 'TPA', 'PWM', 'SAT', 'SAV', 'OKC', 'CMH', 'ORD', 'GRR', 'ROC', 'TLH', 'BOS']",18.514946962391516
MIA,Miami,Southwest Airlines Co.,2020,65,11,-10.953846153846154,25.79325,-80.29056,"['HOU', 'TPA', 'BWI', 'MDW']",16.923076923076923
MIA,Miami,United Air Lines Inc.,2020,487,80,-8.660831509846828,25.79325,-80.29056,"['IAH', 'ORD', 'EWR', 'DEN', 'SFO', 'LAX']",16.427104722792606
MKE,Milwaukee,Alaska Airlines Inc.,2020,25,7,-2.6666666666666665,42.94722,-87.89658,['SEA'],28.000000000000004
MKE,Milwaukee,American Airlines Inc.,2020,66,16,-0.8571428571428571,42.94722,-87.89658,"['PHX', 'CLT']",24.242424242424242
MKE,Milwaukee,Delta Air Lines Inc.,2020,220,33,-6.0673076923076925,42.94722,-87.89658,"['ATL', 'MSP', 'DTW', 'SLC']",15.0
MKE,Milwaukee,Endeavor Air Inc.,2020,40,6,24.575,42.94722,-87.89658,"['DTW', 'BOS', 'LGA']",15.0
MKE,Milwaukee,Envoy Air,2020,16,0,-19.5,42.94722,-87.89658,['ORD'],0.0
MKE,Milwaukee,ExpressJet Airlines LLC d/b/a aha!,2020,15,3,-9.7,42.94722,-87.89658,"['ORD', 'EWR']",20.0
MKE,Milwaukee,Frontier Airlines Inc.,2020,68,12,-12.53225806451613,42.94722,-87.89658,"['MCO', 'TPA', 'DEN', 'PHX', 'LAS']",17.647058823529413
MKE,Milwaukee,Mesa Airlines Inc.,2020,20,8,-9.0,42.94722,-87.89658,['IAH'],40.0
MKE,Milwaukee,PSA Airlines Inc.,2020,117,16,-8.19047619047619,42.94722,-87.89658,"['CLT', 'PHL']",13.675213675213676
MKE,Milwaukee,Republic Airline,2020,41,7,-9.682926829268293,42.94722,-87.89658,"['LGA', 'BOS', 'EWR', 'PHL', 'CLT']",17.073170731707318
MKE,Milwaukee,SkyWest Airlines Inc.,2020,572,110,-5.107606679035251,42.94722,-87.89658,"['DTW', 'DEN', 'ORD', 'MSP', 'SLC', 'LGA', 'SEA', 'IAH', 'TPA', 'ATW']",19.230769230769234
MKE,Milwaukee,Southwest Airlines Co.,2020,752,125,-9.613275613275613,42.94722,-87.89658,"['BNA', 'LAX', 'LAS', 'MCO', 'TPA', 'PHX', 'DEN', 'ATL', 'BWI', 'DAL', 'HOU', 'CLE', 'LGA', 'MCI', 'BOS']",16.622340425531913
MKE,Milwaukee,United Air Lines Inc.,2020,4,1,-11.25,42.94722,-87.89658,['DEN'],25.0
MKG,Muskegon,SkyWest Airlines Inc.,2020,122,14,-10.60655737704918,43.16949,-86.23822,['ORD'],11.475409836065573
MLB,Melbourne,American Airlines Inc.,2020,14,2,-13.727272727272727,28.10275,-80.64581,['CLT'],14.285714285714285
MLB,Melbourne,Delta Air Lines Inc.,2020,105,16,1.9791666666666667,28.10275,-80.64581,['ATL'],15.238095238095239
MLB,Melbourne,Endeavor Air Inc.,2020,3,0,-21.0,28.10275,-80.64581,['ATL'],0.0
MLB,Melbourne,PSA Airlines Inc.,2020,101,22,-0.979381443298969,28.10275,-80.64581,"['CLT', 'PHL']",21.782178217821784
MLB,Melbourne,Republic Airline,2020,5,1,-9.2,28.10275,-80.64581,['ATL'],20.0
MLI,Moline,Allegiant Air,2020,16,2,-17.5,41.44853,-90.50754,"['LAS', 'AZA']",12.5
MLI,Moline,Endeavor Air Inc.,2020,63,5,-14.10344827586207,41.44853,-90.50754,"['MSP', 'ATL', 'DTW']",7.936507936507936
MLI,Moline,Envoy Air,2020,142,14,-12.485294117647058,41.44853,-90.50754,['ORD'],9.859154929577464
MLI,Moline,ExpressJet Airlines LLC d/b/a aha!,2020,10,2,27.0,41.44853,-90.50754,['ORD'],20.0
MLI,Moline,Republic Airline,2020,28,2,-16.071428571428573,41.44853,-90.50754,['ORD'],7.142857142857142
MLI,Moline,SkyWest Airlines Inc.,2020,60,9,-1.5,41.44853,-90.50754,"['MSP', 'ORD', 'DTW', 'DEN']",15.0
MLU,Monroe,Endeavor Air Inc.,2020,66,9,-9.938461538461539,32.51087,-92.03769,['ATL'],13.636363636363635
MLU,Monroe,ExpressJet Airlines LLC d/b/a aha!,2020,54,12,-6.230769230769231,32.51087,-92.03769,['IAH'],22.22222222222222
MLU,Monroe,SkyWest Airlines Inc.,2020,64,15,10.542372881355933,32.51087,-92.03769,"['ATL', 'IAH']",23.4375
MMH,Mammoth Lakes,SkyWest Airlines Inc.,2020,28,9,4.565217391304348,37.62405,-118.83777,"['LAX', 'DEN', 'SFO']",32.142857142857146
MOB,Mobile,Delta Air Lines Inc.,2020,5,0,-14.0,30.69142,-88.24283,['ATL'],0.0
MOB,Mobile,Endeavor Air Inc.,2020,85,6,-10.530864197530864,30.69142,-88.24283,['ATL'],7.0588235294117645
MOB,Mobile,Envoy Air,2020,1,0,-10.0,30.69142,-88.24283,['CLT'],0.0
MOB,Mobile,ExpressJet Airlines LLC d/b/a aha!,2020,158,34,-6.041666666666667,30.69142,-88.24283,['IAH'],21.518987341772153
MOB,Mobile,Mesa Airlines Inc.,2020,26,8,66.41666666666667,30.69142,-88.24283,['IAH'],30.76923076923077
MOB,Mobile,PSA Airlines Inc.,2020,18,4,-4.357142857142857,30.69142,-88.24283,['CLT'],22.22222222222222
MOB,Mobile,SkyWest Airlines Inc.,2020,41,12,-1.2682926829268293,30.69142,-88.24283,"['ATL', 'IAH']",29.268292682926827
MOT,Minot,Allegiant Air,2020,31,5,27.695652173913043,48.25938,-101.28033,"['AZA', 'LAS']",16.129032258064516
MOT,Minot,Endeavor Air Inc.,2020,47,3,-13.787234042553191,48.25938,-101.28033,['MSP'],6.382978723404255
MOT,Minot,SkyWest Airlines Inc.,2020,154,24,-2.0620689655172413,48.25938,-101.28033,"['DEN', 'MSP']",15.584415584415584
MQT,Marquette,Envoy Air,2020,80,18,-0.7894736842105263,46.35364,-87.39536,['ORD'],22.5
MQT,Marquette,SkyWest Airlines Inc.,2020,63,13,15.698412698412698,46.35364,-87.39536,"['DTW', 'MSP']",20.634920634920633
MRY,Monterey,Allegiant Air,2020,9,5,-2.111111111111111,36.58698,-121.84295,['LAS'],55.55555555555556
MRY,Monterey,Mesa Airlines Inc.,2020,49,15,9.048780487804878,36.58698,-121.84295,['PHX'],30.612244897959183
MRY,Monterey,SkyWest Airlines Inc.,2020,244,36,-4.666666666666667,36.58698,-121.84295,"['PHX', 'LAX', 'SFO', 'SAN', 'DEN']",14.754098360655737
MSN,Madison,Delta Air Lines Inc.,2020,61,7,-9.418181818181818,43.13986,-89.33751,"['MSP', 'ATL', 'DTW']",11.475409836065573
MSN,Madison,Endeavor Air Inc.,2020,167,15,-10.87037037037037,43.13986,-89.33751,"['MSP', 'ATL', 'DTW', 'LGA']",8.982035928143713
MSN,Madison,Envoy Air,2020,76,12,-6.472222222222222,43.13986,-89.33751,['ORD'],15.789473684210526
MSN,Madison,ExpressJet Airlines LLC d/b/a aha!,2020,13,2,-17.444444444444443,43.13986,-89.33751,"['ORD', 'EWR']",15.384615384615385
MSN,Madison,Frontier Airlines Inc.,2020,27,5,-10.961538461538462,43.13986,-89.33751,"['MKE', 'DEN', 'MCO', 'LAS', 'PHX']",18.51851851851852
MSN,Madison,Mesa Airlines Inc.,2020,16,5,-16.9375,43.13986,-89.33751,['PHX'],31.25
MSN,Madison,PSA Airlines Inc.,2020,131,29,-2.115702479338843,43.13986,-89.33751,"['PHL', 'CLT']",22.137404580152673
MSN,Madison,Republic Airline,2020,70,9,-13.185714285714285,43.13986,-89.33751,"['ORD', 'PHL', 'DTW', 'CLT', 'LGA']",12.857142857142856
MSN,Madison,SkyWest Airlines Inc.,2020,347,60,-7.987616099071207,43.13986,-89.33751,"['ORD', 'DTW', 'MSP', 'DEN', 'SFO', 'SLC', 'PHX', 'LAX']",17.29106628242075
MSN,Madison,United Air Lines Inc.,2020,66,12,1.7017543859649122,43.13986,-89.33751,"['DEN', 'ORD']",18.181818181818183
MSO,Missoula,Allegiant Air,2020,24,7,74.65,46.91631,-114.09056,"['AZA', 'LAX', 'LAS', 'OAK']",29.166666666666668
MSO,Missoula,Delta Air Lines Inc.,2020,56,13,-2.5555555555555554,46.91631,-114.09056,"['MSP', 'SLC']",23.214285714285715
MSO,Missoula,Envoy Air,2020,12,2,-17.5,46.91631,-114.09056,['ORD'],16.666666666666664
